location,count_suwbay,count_bus,count_taxi,count_filling_station,count_automobile_rental
"116.86,39.81",0,4,0,0,0
"116.86,39.82",0,3,0,0,0
"116.86,39.83",0,1,0,0,0
"116.86,40.07",0,3,0,0,0
"116.86,40.13",0,1,0,0,0
"116.86,40.15",0,4,0,2,0
"116.86,40.16",0,3,0,1,0
"116.86,40.17",0,3,0,0,0
"116.86,40.19",0,3,0,0,0
"116.86,40.20",0,4,0,0,0
"116.86,40.23",0,8,0,1,0
"116.86,40.33",0,2,0,0,0
"116.86,40.35",0,9,0,0,0
"116.86,40.36",0,5,0,1,0
"116.86,40.37",0,24,0,3,2
"116.86,40.38",0,24,0,3,2
"116.86,40.39",0,24,0,2,1
"116.86,40.40",0,8,0,1,0
"116.86,40.47",0,8,0,0,0
"116.86,40.60",0,1,0,0,0
"116.87,39.69",0,3,0,0,0
"116.87,39.71",0,1,0,0,0
"116.87,39.74",0,4,0,0,0
"116.87,39.81",0,6,0,3,0
"116.87,39.82",0,6,0,3,0
"116.87,40.12",0,4,0,0,0
"116.87,40.13",0,4,0,0,0
"116.87,40.15",0,5,0,2,0
"116.87,40.19",0,5,0,0,0
"116.87,40.20",0,10,0,0,0
"116.87,40.22",0,3,0,0,0
"116.87,40.23",0,8,0,0,0
"116.87,40.35",0,6,0,0,0
"116.87,40.38",0,24,0,1,2
"116.87,40.39",0,15,0,0,0
"116.87,40.40",0,6,0,0,0
"116.87,40.47",0,2,0,0,0
"116.88,39.71",0,3,0,1,0
"116.88,39.72",0,4,0,2,0
"116.88,39.74",0,3,0,0,0
"116.88,39.79",0,1,0,0,0
"116.88,39.80",0,1,0,0,0
"116.88,39.81",0,7,0,3,0
"116.88,39.82",0,7,0,3,0
"116.88,40.06",0,2,0,0,0
"116.88,40.09",0,3,0,0,0
"116.88,40.10",0,4,0,0,0
"116.88,40.11",0,2,0,0,0
"116.88,40.15",0,6,0,1,0
"116.88,40.18",0,4,0,0,0
"116.88,40.20",0,9,0,0,0
"116.88,40.37",0,2,0,0,0
"116.88,40.38",0,20,0,2,0
"116.88,40.39",0,22,0,1,0
"116.88,40.40",0,6,0,0,0
"116.88,40.47",0,3,0,0,0
"116.88,40.48",0,3,0,0,0
"116.88,40.61",0,7,0,1,0
"116.89,39.71",0,11,0,1,0
"116.89,39.74",0,4,0,0,0
"116.89,39.77",0,1,0,0,0
"116.89,40.06",0,3,0,0,0
"116.89,40.09",0,3,0,0,0
"116.89,40.12",0,7,0,1,0
"116.89,40.14",0,1,0,0,0
"116.89,40.15",0,3,0,1,0
"116.89,40.17",0,2,0,0,0
"116.89,40.21",0,3,0,0,0
"116.89,40.37",0,3,0,0,0
"116.89,40.38",0,18,0,1,0
"116.89,40.39",0,24,0,1,0
"116.89,40.40",0,12,0,0,0
"116.89,40.41",0,5,0,0,0
"116.89,40.42",0,4,0,0,0
"116.89,40.47",0,3,0,0,0
"116.90,39.74",0,3,0,0,0
"116.90,39.77",0,5,0,0,0
"116.90,39.78",0,5,0,0,0
"116.90,39.80",0,4,0,1,0
"116.90,39.81",0,5,0,1,0
"116.90,39.82",0,5,0,0,0
"116.90,40.06",0,2,0,0,0
"116.90,40.12",0,6,0,0,0
"116.90,40.13",0,1,0,0,0
"116.90,40.15",0,6,0,0,0
"116.90,40.16",0,7,0,0,0
"116.90,40.17",0,6,0,0,0
"116.90,40.18",0,3,0,0,0
"116.90,40.20",0,3,0,0,0
"116.90,40.35",0,1,0,0,0
"116.90,40.37",0,5,0,0,0
"116.90,40.38",0,8,0,0,0
"116.90,40.39",0,16,0,0,0
"116.90,40.40",0,17,0,0,0
"116.90,40.41",0,5,0,0,0
"116.90,40.45",0,6,0,0,0
"116.90,40.46",0,5,0,0,0
"116.91,39.80",0,2,0,1,0
"116.91,39.81",0,3,0,1,0
"116.91,39.82",0,5,0,0,0
"116.91,40.06",0,3,0,0,0
"116.91,40.09",0,1,0,0,0
"116.91,40.10",0,2,0,0,0
"116.91,40.11",0,2,0,0,0
"116.91,40.13",0,3,0,0,0
"116.91,40.15",0,6,0,1,0
"116.91,40.18",0,2,0,0,0
"116.91,40.20",0,3,0,0,0
"116.91,40.21",0,1,0,0,0
"116.91,40.27",0,6,0,0,0
"116.91,40.39",0,8,0,0,0
"116.91,40.45",0,5,0,0,0
"116.91,40.46",0,4,0,0,0
"116.92,39.79",0,1,0,0,0
"116.92,40.06",0,4,0,0,0
"116.92,40.08",0,2,0,0,0
"116.92,40.09",0,5,0,0,0
"116.92,40.11",0,1,0,0,0
"116.92,40.14",0,2,0,0,0
"116.92,40.15",0,6,0,1,0
"116.92,40.16",0,6,0,1,0
"116.92,40.20",0,4,0,0,0
"116.92,40.21",0,3,0,0,0
"116.92,40.38",0,5,0,0,0
"116.92,40.40",0,11,0,1,0
"116.93,40.06",0,3,0,0,0
"116.93,40.07",0,2,0,0,0
"116.93,40.09",0,8,0,0,0
"116.93,40.15",0,5,0,1,0
"116.93,40.16",0,6,0,0,0
"116.93,40.28",0,6,0,0,0
"116.93,40.38",0,10,0,0,0
"116.93,40.40",0,11,0,2,0
"116.93,40.41",0,13,0,1,0
"116.93,40.43",0,2,0,0,0
"116.93,40.56",0,4,0,0,0
"116.94,40.08",0,4,0,0,0
"116.94,40.09",0,5,0,0,0
"116.94,40.13",0,1,0,0,0
"116.94,40.15",0,8,0,1,0
"116.94,40.31",0,1,0,0,0
"116.94,40.38",0,13,0,0,0
"116.94,40.40",0,5,0,1,0
"116.95,40.09",0,4,0,0,0
"116.95,40.14",0,3,0,0,0
"116.95,40.15",0,8,0,1,0
"116.95,40.19",0,1,0,0,0
"116.95,40.29",0,3,0,0,0
"116.95,40.37",0,8,0,0,0
"116.95,40.41",0,15,0,0,0
"116.95,40.56",0,3,0,0,0
"116.96,40.09",0,3,0,0,0
"116.96,40.11",0,2,0,0,0
"116.96,40.19",0,1,0,0,0
"116.96,40.27",0,1,0,0,0
"116.96,40.29",0,11,0,0,0
"116.96,40.32",0,7,0,0,0
"116.96,40.37",0,6,0,0,0
"116.96,40.40",0,7,0,0,0
"116.96,40.41",0,17,0,1,0
"116.96,40.57",0,4,0,0,0
"116.97,40.07",0,1,0,0,0
"116.97,40.10",0,3,0,0,0
"116.97,40.19",0,3,0,0,0
"116.97,40.20",0,2,0,0,0
"116.97,40.37",0,4,0,0,0
"116.97,40.40",0,10,0,1,0
"116.97,40.57",0,4,0,1,0
"116.98,40.05",0,2,0,0,0
"116.98,40.06",0,4,0,0,0
"116.98,40.16",0,3,0,0,0
"116.98,40.17",0,4,0,0,0
"116.98,40.18",0,2,0,0,0
"116.98,40.26",0,3,0,0,0
"116.98,40.27",0,4,0,0,0
"116.98,40.36",0,6,0,1,0
"116.98,40.45",0,1,0,0,0
"116.98,40.57",0,5,0,1,0
"116.99,40.04",0,4,0,0,0
"116.99,40.05",0,6,0,0,0
"116.99,40.11",0,2,0,0,0
"116.99,40.15",0,3,0,1,0
"116.99,40.16",0,3,0,0,0
"116.99,40.25",0,5,0,0,0
"116.99,40.28",0,2,0,0,0
"116.99,40.36",0,10,0,1,0
"116.99,40.40",0,2,0,0,0
"116.99,40.42",0,2,0,0,0
"116.99,40.47",0,1,0,0,0
"117.00,40.04",0,8,0,0,0
"117.00,40.07",0,5,0,0,0
"117.00,40.08",0,5,0,0,0
"117.00,40.12",0,7,0,0,0
"117.00,40.14",0,4,0,1,0
"117.00,40.36",0,12,0,0,0
"117.00,40.59",0,4,0,0,0
"117.01,40.03",0,2,0,0,0
"117.01,40.04",0,6,0,0,0
"117.01,40.05",0,12,0,0,0
"117.01,40.06",0,12,0,0,0
"117.01,40.07",0,11,0,0,0
"117.01,40.08",0,3,0,0,0
"117.01,40.09",0,1,0,0,0
"117.01,40.10",0,1,0,0,0
"117.01,40.11",0,10,0,0,0
"117.01,40.12",0,6,0,0,0
"117.01,40.13",0,3,0,0,0
"117.01,40.14",0,4,0,2,0
"117.01,40.16",0,2,0,0,0
"117.01,40.18",0,5,0,1,0
"117.01,40.19",0,6,0,0,0
"117.01,40.21",0,3,0,0,0
"117.01,40.36",0,10,0,0,0
"117.01,40.39",0,1,0,0,0
"117.01,40.45",0,8,0,1,0
"117.01,40.46",0,4,0,0,0
"117.02,40.09",0,1,0,0,0
"117.02,40.15",0,6,0,2,0
"117.02,40.16",0,5,0,0,0
"117.02,40.24",0,10,0,1,0
"117.02,40.38",0,1,0,0,0
"117.02,40.47",0,3,0,0,0
"117.02,40.48",0,5,0,0,0
"117.03,40.05",0,1,0,0,0
"117.03,40.08",0,2,0,0,0
"117.03,40.17",0,2,0,0,0
"117.03,40.19",0,3,0,0,0
"117.03,40.47",0,6,0,0,0
"117.04,40.09",0,1,0,0,0
"117.04,40.14",0,7,0,2,0
"117.04,40.16",0,2,0,0,0
"117.04,40.20",0,1,0,0,0
"117.04,40.28",0,1,0,0,0
"117.04,40.48",0,3,0,0,0
"117.05,40.08",0,2,0,0,0
"117.05,40.12",0,1,0,0,0
"117.05,40.14",0,5,0,0,0
"117.05,40.15",0,4,0,0,0
"117.05,40.17",0,6,0,0,0
"117.05,40.25",0,8,0,0,0
"117.05,40.28",0,3,0,1,0
"117.05,40.39",0,6,0,0,0
"117.05,40.40",0,9,0,0,0
"117.05,40.42",0,2,0,0,0
"117.05,40.50",0,10,0,0,0
"117.05,40.56",0,2,0,0,0
"117.06,40.09",0,4,0,0,0
"117.06,40.13",0,2,0,0,0
"117.06,40.14",0,4,0,0,1
"117.06,40.15",0,3,0,0,1
"117.06,40.18",0,1,0,0,0
"117.06,40.26",0,6,0,0,0
"117.06,40.28",0,3,0,1,0
"117.06,40.31",0,1,0,0,0
"117.06,40.39",0,4,0,0,0
"117.07,40.09",0,3,0,1,0
"117.07,40.13",0,3,0,0,0
"117.07,40.14",0,7,0,1,1
"117.07,40.16",0,12,0,0,0
"117.07,40.17",0,3,0,0,0
"117.07,40.18",0,3,0,0,0
"117.07,40.28",0,8,0,1,0
"117.08,40.13",0,7,0,0,1
"117.08,40.14",0,8,0,1,0
"117.08,40.16",0,11,0,0,0
"117.08,40.18",0,6,0,0,0
"117.08,40.22",0,1,0,0,0
"117.09,40.12",0,4,0,0,0
"117.09,40.13",0,13,0,1,2
"117.09,40.14",0,22,0,1,2
"117.09,40.16",0,6,0,0,0
"117.09,40.30",0,3,0,0,0
"117.09,40.31",0,4,0,0,0
"117.09,40.32",0,1,0,0,0
"117.09,40.38",0,2,0,0,0
"117.09,40.39",0,1,0,0,0
"117.10,40.09",0,12,0,0,0
"117.10,40.13",0,15,0,1,2
"117.10,40.14",0,24,0,3,1
"117.10,40.16",0,8,0,0,0
"117.10,40.17",0,4,0,0,0
"117.10,40.27",0,2,0,0,0
"117.10,40.31",0,4,0,0,0
"117.10,40.39",0,5,0,0,0
"117.10,40.52",0,8,0,1,0
"117.11,40.09",0,8,0,0,0
"117.11,40.10",0,5,0,1,1
"117.11,40.11",0,6,0,1,2
"117.11,40.13",0,15,0,1,1
"117.11,40.14",0,24,0,2,3
"117.11,40.15",0,24,0,2,6
"117.11,40.16",0,24,0,1,4
"117.11,40.17",0,6,0,0,0
"117.11,40.21",0,1,0,0,0
"117.11,40.32",0,5,0,0,0
"117.11,40.33",0,4,0,0,0
"117.11,40.54",0,10,0,0,0
"117.11,40.60",0,7,0,0,0
"117.12,40.10",0,4,0,1,1
"117.12,40.11",0,7,0,1,2
"117.12,40.12",0,6,0,2,1
"117.12,40.13",0,17,0,1,1
"117.12,40.14",0,24,0,0,4
"117.12,40.16",0,24,0,1,3
"117.12,40.17",0,11,0,0,0
"117.12,40.18",0,7,0,0,0
"117.12,40.21",0,1,0,0,0
"117.12,40.26",0,3,0,0,0
"117.12,40.53",0,4,0,0,0
"117.12,40.54",0,17,0,0,0
"117.12,40.61",0,2,0,0,0
"117.13,40.11",0,3,0,0,0
"117.13,40.14",0,24,0,0,2
"117.13,40.16",0,18,0,1,1
"117.13,40.17",0,17,0,0,0
"117.13,40.18",0,7,0,0,0
"117.13,40.27",0,4,0,0,0
"117.13,40.28",0,5,0,1,0
"117.13,40.53",0,12,0,0,0
"117.13,40.54",0,20,0,0,0
"117.13,40.68",0,2,0,0,0
"117.14,40.12",0,2,0,0,0
"117.14,40.14",0,11,0,0,0
"117.14,40.15",0,24,0,1,2
"117.14,40.16",0,20,0,1,1
"117.14,40.17",0,19,0,0,0
"117.14,40.27",0,3,0,0,0
"117.14,40.34",0,11,0,1,0
"117.14,40.39",0,3,0,0,0
"117.14,40.41",0,2,0,1,0
"117.14,40.50",0,2,0,0,0
"117.14,40.54",0,11,0,0,0
"117.14,40.55",0,1,0,1,0
"117.15,40.12",0,4,0,0,0
"117.15,40.13",0,3,0,0,0
"117.15,40.14",0,10,0,0,0
"117.15,40.16",0,18,0,1,1
"117.15,40.17",0,16,0,1,0
"117.15,40.18",0,7,0,1,0
"117.15,40.19",0,2,0,1,0
"117.15,40.24",0,3,0,0,0
"117.15,40.38",0,2,0,0,0
"117.15,40.42",0,2,0,1,0
"117.15,40.56",0,5,0,3,0
"117.15,40.57",0,2,0,1,0
"117.15,40.58",0,4,0,1,0
"117.15,40.66",0,2,0,0,0
"117.16,40.12",0,5,0,1,0
"117.16,40.17",0,7,0,0,0
"117.16,40.22",0,2,0,0,0
"117.16,40.23",0,3,0,0,0
"117.16,40.24",0,4,0,0,0
"117.16,40.25",0,3,0,0,0
"117.16,40.42",0,3,0,0,0
"117.16,40.47",0,1,0,0,0
"117.16,40.59",0,6,0,0,0
"117.16,40.66",0,4,0,0,0
"117.16,40.68",0,3,0,0,0
"117.16,40.69",0,9,0,1,0
"117.17,40.12",0,14,0,1,0
"117.17,40.13",0,7,0,1,0
"117.17,40.14",0,3,0,0,0
"117.17,40.15",0,3,0,0,0
"117.17,40.22",0,3,0,0,0
"117.17,40.49",0,6,0,0,0
"117.17,40.59",0,12,0,0,0
"117.17,40.66",0,3,0,0,0
"117.18,40.12",0,14,0,0,0
"117.18,40.13",0,12,0,1,0
"117.18,40.14",0,10,0,1,0
"117.18,40.19",0,5,0,0,0
"117.18,40.66",0,2,0,0,0
"117.18,40.69",0,4,0,0,0
"117.19,40.11",0,2,0,0,0
"117.19,40.12",0,9,0,0,0
"117.19,40.13",0,4,0,1,0
"117.19,40.15",0,5,0,0,0
"117.19,40.17",0,13,0,0,0
"117.19,40.35",0,2,0,0,0
"117.19,40.64",0,2,0,0,0
"117.20,40.12",0,1,0,0,0
"117.20,40.13",0,2,0,0,0
"117.20,40.20",0,7,0,0,0
"117.20,40.21",0,1,0,0,0
"117.20,40.35",0,2,0,0,0
"117.20,40.60",0,1,0,0,0
"117.20,40.65",0,2,0,0,0
"117.21,40.18",0,5,0,0,0
"117.21,40.20",0,11,0,0,0
"117.21,40.33",0,1,0,0,0
"117.21,40.34",0,3,0,0,0
"117.21,40.65",0,3,0,0,0
"117.22,40.15",0,5,0,1,0
"117.22,40.17",0,13,0,0,0
"117.22,40.61",0,7,0,0,0
"117.23,40.20",0,2,0,0,0
"117.23,40.22",0,2,0,0,0
"117.23,40.33",0,2,0,0,0
"117.23,40.66",0,1,0,0,0
"117.24,40.18",0,6,0,2,0
"117.24,40.22",0,1,0,0,0
"117.24,40.23",0,1,0,0,0
"117.24,40.26",0,3,0,0,0
"117.24,40.62",0,2,0,0,0
"117.24,40.65",0,3,0,0,0
"117.24,40.66",0,3,0,0,0
"117.24,40.69",0,1,0,0,0
"117.25,40.21",0,4,0,0,0
"117.25,40.23",0,2,0,0,0
"117.25,40.24",0,2,0,0,0
"117.25,40.62",0,1,0,0,0
"117.25,40.63",0,4,0,0,0
"117.25,40.64",0,1,0,0,0
"117.25,40.65",0,5,0,0,0
"117.26,40.20",0,4,0,0,0
"117.26,40.62",0,4,0,0,0
"117.26,40.63",0,7,0,0,0
"117.26,40.64",0,9,0,0,0
"117.26,40.65",0,10,0,0,0
"117.27,40.17",0,3,0,0,0
"117.27,40.18",0,8,0,1,0
"117.27,40.65",0,17,0,0,0
"117.28,40.18",0,3,0,1,0
"117.28,40.19",0,6,0,0,0
"117.28,40.20",0,4,0,0,0
"117.28,40.63",0,3,0,0,0
"117.28,40.66",0,3,0,0,0
"117.29,40.18",0,5,0,0,0
"117.29,40.19",0,6,0,0,0
"117.31,40.19",0,3,0,0,0
"117.32,40.64",0,5,0,1,0
"117.33,40.64",0,10,0,1,0
"117.37,40.66",0,2,0,0,0
"115.85,39.60",0,0,0,1,0
"115.89,40.36",0,0,0,1,0
"115.96,40.42",0,0,0,1,0
"116.25,40.14",0,0,0,1,0
"116.28,40.18",0,0,0,2,0
"116.29,40.17",0,0,0,1,0
"116.31,39.48",0,0,0,1,0
"116.39,39.51",0,0,0,1,0
"116.40,39.50",0,0,0,1,0
"116.49,39.53",0,0,0,1,0
"116.59,40.01",0,0,0,1,0
"116.62,40.09",0,0,0,1,0
"116.63,40.19",0,0,0,1,0
"116.64,39.98",0,0,0,1,0
"116.67,39.84",0,0,0,2,0
"116.68,39.84",0,0,0,1,0
"116.81,39.78",0,0,0,1,0
"116.94,39.79",0,0,0,1,0
"117.10,40.12",0,0,0,1,0
